管理者種別番号,鉄道駅通し番号,鉄道駅内トイレ通し番号,鉄道会社名,路線名,鉄道駅名,都道府県,市区町村・番地,ビル建物名,トイレ名,設置フロア,経度,緯度,座標系,性別の分け,トイレへの誘導路として点字ブロックを敷設している,トイレの位置等を音声で案内している,戸の形式,車椅子が出入りできる（出入口の有効幅員80cm以上）,車椅子が転回できる（直径150cm以上の円が内接できる）,便座に背もたれがある,便座に手すりがある,オストメイト用設備がある,オストメイト用設備が温水対応している,大型ベッドを備えている,乳幼児用おむつ交換台等を備えている,乳幼児用椅子を備えている,非常用呼び出しボタンを設置している,月曜日,火曜日,水曜日,木曜日,金曜日,土曜日,日曜日,祝日,その他,写真データ（トイレの入り口）,写真データ（トイレ内）,写真データ（トイレ内（別角度））,備考,データの作成年月,データの変更年月,データの削除年月
14,1,5,東日本旅客鉄道,東海道線/京葉線/総武線/東北線,東京,東京都,千代田区丸の内1丁目9番1号,,多機能化粧室,1F,139.76767,35.682,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_05_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_05_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_05_3.jpg,,201901,,
14,1,6,東日本旅客鉄道,東海道線/京葉線/総武線/東北線,東京（地下）,東京都,千代田区丸の内1丁目9番1号,,多機能化粧室,B1F,139.76719,35.681804,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_06_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_06_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_06_3.jpg,,201901,,
14,1,7,東日本旅客鉄道,東海道線/京葉線/総武線/東北線,東京（地下）,東京都,千代田区丸の内1丁目9番1号,,多機能化粧室,B1F,139.76762,35.681058,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_07_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_07_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_07_3.jpg,,201901,,
14,1,8,東日本旅客鉄道,東海道線/京葉線/総武線/東北線,東京（地下）,東京都,千代田区丸の内1丁目9番1号,,多機能トイレ,B1F,139.76639,35.682171,JGD2011,共用,○,×,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_08_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_08_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_08_3.jpg,,201901,,
14,1,9,東日本旅客鉄道,東海道線/京葉線/総武線/東北線,東京（地下）,東京都,千代田区丸の内1丁目9番1号,,多機能化粧室,B1F,139.76645,35.682305,JGD2011,共用,○,×,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_09_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_09_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_09_3.jpg,,201901,,
14,1,10,東日本旅客鉄道,東海道線/京葉線/総武線/東北線,東京（京葉地下）,東京都,千代田区丸の内1丁目9番1号,,多機能トイレ,B1F,139.76542,35.677662,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_10_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_10_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_10_3.jpg,,201901,,
14,1,11,東日本旅客鉄道,東海道線/京葉線/総武線/東北線,東京（京葉地下）,東京都,千代田区丸の内1丁目9番1号,,多機能化粧室,B3F,139.76403,35.67778,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_11_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_11_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_001_11_3.jpg,,201901,,
14,2,1,東日本旅客鉄道,東海道線,有楽町,東京都,千代田区有楽町2丁目,,多機能トイレ,1F,139.7632,35.67491,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_002_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_002_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_002_01_3.jpg,,201901,202011,
14,2,2,東日本旅客鉄道,東海道線,有楽町,東京都,千代田区有楽町2丁目,,多機能トイレ,1F,139.7632,35.67491,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_002_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_002_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_002_02_3.jpg,,202011,202011,
14,3,1,東日本旅客鉄道,東海道線,新橋,東京都,港区新橋2丁目,,多機能化粧室,1F,139.75832,35.666802,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_003_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_003_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_003_01_3.jpg,,201901,,
14,3,2,東日本旅客鉄道,東海道線,新橋,東京都,港区新橋2丁目,,だれでもトイレ,1F,139.75812,35.66661,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_003_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_003_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_003_02_3.jpg,,201901,,
14,4,1,東日本旅客鉄道,東海道線,浜松町,東京都,港区海岸1丁目,,多機能化粧室,3F,139.75703,35.655448,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_004_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_004_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_004_01_3.jpg,,201901,,
14,5,1,東日本旅客鉄道,東海道線,田町,東京都,港区芝5丁目,,だれでもトイレ,2F,139.74779,35.645928,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,×,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_005_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_005_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_005_01_3.jpg,,201901,,
14,5,2,東日本旅客鉄道,東海道線,田町,東京都,港区芝5丁目,,多機能化粧室,2F,139.74727,35.645646,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_005_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_005_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_005_02_3.jpg,,201901,,
14,6,1,東日本旅客鉄道,東海道線/山手線,品川,東京都,港区高輪3丁目,,多機能化粧室,2F,139.73911,35.628092,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_006_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_006_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_006_01_3.jpg,,201901,201911,
14,6,2,東日本旅客鉄道,東海道線/山手線,品川,東京都,港区高輪3丁目,,多機能化粧室,2F,139.73911,35.628092,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_006_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_006_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_006_02_3.jpg,,201911,201911,
14,7,1,東日本旅客鉄道,東海道線,大井町,東京都,品川区大井1丁目,,多機能化粧室,2F,139.73523,35.607611,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_007_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_007_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_007_01_3.jpg,,201901,201911,
14,7,2,東日本旅客鉄道,東海道線,大井町,東京都,品川区大井1丁目,,多機能トイレ,2F,139.73495,35.606472,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_007_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_007_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_007_02_3.jpg,,201901,201911,
14,8,1,東日本旅客鉄道,東海道線,大森,東京都,大田区大森北1丁目,,多機能トイレ,2F,139.72809,35.588552,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,×,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_008_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_008_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_008_01_3.jpg,,201901,,
14,9,1,東日本旅客鉄道,東海道線,蒲田,東京都,大田区蒲田5丁目,,多機能化粧室,2F,139.71589,35.562659,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_009_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_009_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_009_01_3.jpg,,201901,,
14,10,1,東日本旅客鉄道,中央線/東北線,神田,東京都,千代田区鍛冶町2丁目,,多機能化粧室,1F,139.77091,35.692207,JGD2011,共用,○,×,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_010_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_010_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_010_01_3.jpg,,201901,,
14,10,2,東日本旅客鉄道,中央線/東北線,神田,東京都,千代田区鍛冶町2丁目,,多機能化粧室,1F,139.7708,35.691317,JGD2011,共用,×,×,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_010_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_010_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_010_02_3.jpg,,201901,,
14,11,1,東日本旅客鉄道,中央線,水道橋,東京都,千代田区三崎町2丁目,,多機能トイレ,1F,139.75462,35.702073,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_011_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_011_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_011_01_3.jpg,,201901,,
14,11,2,東日本旅客鉄道,中央線,水道橋,東京都,千代田区三崎町2丁目,,多機能トイレ,1F,139.75235,35.701989,JGD2011,共用,○,×,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_011_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_011_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_011_02_3.jpg,,201901,,
14,12,1,東日本旅客鉄道,中央線,飯田橋,東京都,千代田区飯田橋4丁目,,多機能トイレ,1F,139.745,35.701966,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_012_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_012_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_012_01_3.jpg,,201901,,
14,12,2,東日本旅客鉄道,中央線,飯田橋,東京都,千代田区飯田橋4丁目,,多機能トイレ,3F,139.744231,35.700617,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_012_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_012_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_012_02_3.jpg,,202011,202011,
14,13,1,東日本旅客鉄道,中央線,市ヶ谷,東京都,千代田区五番町,,多機能トイレ,1F,139.73564,35.691195,JGD2011,共用,○,×,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_013_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_013_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_013_01_3.jpg,,201901,,
14,14,1,東日本旅客鉄道,中央線,四ツ谷,東京都,新宿区四谷1丁目,,多機能トイレ,1F,139.73072,35.68595,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_014_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_014_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_014_01_3.jpg,,201901,,
14,15,1,東日本旅客鉄道,中央線,信濃町,東京都,新宿区信濃町,,多機能化粧室,1F,139.71994,35.680259,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_015_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_015_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_015_01_3.jpg,,201901,,
14,15,2,東日本旅客鉄道,中央線,信濃町,東京都,新宿区信濃町,,多機能化粧室,1F,139.71993,35.680241,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_015_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_015_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_015_02_3.jpg,,201901,,
14,16,1,東日本旅客鉄道,中央線,千駄ヶ谷,東京都,渋谷区千駄ヶ谷1丁目,,多機能化粧室,1F,139.71127,35.681038,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_016_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_016_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_016_01_3.jpg,,201901,201911,
14,16,2,東日本旅客鉄道,中央線,千駄ヶ谷,東京都,渋谷区千駄ヶ谷1丁目,,多機能化粧室,1F,139.71127,35.681038,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_016_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_016_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_016_02_3.jpg,,201911,201911,
14,17,1,東日本旅客鉄道,中央線,代々木,東京都,渋谷区代々木1丁目,,多機能トイレ,1F,139.70229,35.683131,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_017_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_017_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_017_01_3.jpg,,201901,,
14,18,1,東日本旅客鉄道,中央線,大久保,東京都,新宿区百人町1丁目,,多機能化粧室,1F,139.69691,35.701495,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,×,○,○,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_018_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_018_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_018_01_3.jpg,,201901,,
14,19,1,東日本旅客鉄道,中央線,東中野,東京都,中野区東中野4丁目,,多機能トイレ,1F,139.68378,35.706153,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_019_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_019_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_019_01_3.jpg,,201901,,
14,20,1,東日本旅客鉄道,中央線,中野,東京都,中野区中野5丁目,,多機能トイレ,1F,139.66584,35.706011,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_020_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_020_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_020_01_3.jpg,,201901,,
14,21,1,東日本旅客鉄道,中央線,高円寺,東京都,杉並区高円寺南4丁目,,多機能トイレ,1F,139.65006,35.705427,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_021_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_021_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_021_01_3.jpg,,201901,,
14,22,1,東日本旅客鉄道,中央線,阿佐ヶ谷,東京都,杉並区阿佐谷南3丁目,,多機能化粧室,1F,139.63611,35.705015,JGD2011,共用,○,×,A.自動引き戸（押しボタン）,○,○,×,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_022_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_022_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_022_01_3.jpg,,201901,,
14,22,2,東日本旅客鉄道,中央線,阿佐ヶ谷,東京都,杉並区阿佐谷南3丁目,,多機能トイレ,M2F,139.63587,35.705017,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,×,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_022_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_022_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_022_02_3.jpg,男子トイレの中に男女共用の多機能トイレあり,201901,,
14,23,1,東日本旅客鉄道,中央線,荻窪,東京都,杉並区上荻1丁目,,多機能トイレ,1F,139.62034,35.704557,JGD2011,共用,○,×,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_023_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_023_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_023_01_3.jpg,,201901,,
14,24,1,東日本旅客鉄道,中央線,西荻窪,東京都,杉並区西荻南3丁目,,多機能トイレ,1F,139.59984,35.703735,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,×,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_024_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_024_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_024_01_3.jpg,,201901,,
14,25,1,東日本旅客鉄道,東北線/総武線,秋葉原,東京都,千代田区外神田1丁目,,多機能化粧室,1F,139.7733,35.6986,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_025_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_025_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_025_01_3.jpg,,201901,201911,
14,26,1,東日本旅客鉄道,東北線,御徒町,東京都,台東区上野5丁目,,多機能トイレ,1F,139.7749,35.70748,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_026_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_026_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/14_026_01_3.jpg,,201901,,
